BillingAccountId,BillingAccountName,BillingPeriodStartDate,BillingPeriodEndDate,BillingProfileId,BillingProfileName,AccountOwnerId,AccountName,SubscriptionId,SubscriptionName,Date,Product,PartNumber,MeterId,ServiceFamily,MeterCategory,MeterSubCategory,MeterRegion,MeterName,Quantity,EffectivePrice,Cost,UnitPrice,BillingCurrency,ResourceLocation,AvailabilityZone,ConsumedService,ResourceId,ResourceName,ServiceInfo1,ServiceInfo2,AdditionalInfo,Tags,InvoiceSectionId,InvoiceSection,CostCenter,UnitOfMeasure,ResourceGroup,ReservationId,ReservationName,ProductOrderId,ProductOrderName,OfferId,IsAzureCreditEligible,Term,PublisherName,PlanName,ChargeType,Frequency,PublisherType
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/18/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,34.542,0.20555,7.1001081,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt4_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/17/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,10.168,0.013703,0.139332104,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT35-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/17/2023,Azure OpenAI - GPT-35-turbo-16k-Prompt Tokens,AAN-83430,0eb9080f-82db-54f0-879b-f267b0ca2cb7,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-16k-Prompt Tokens,334.54999999999995,0.020555,6.87667525,0.020555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-16k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/17/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,3.733,0.20555,0.76731815,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat-4""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/17/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,174.733,0.013703,2.394366299,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/14/2023,Azure OpenAI - GPT-35-turbo-16k-Prompt Tokens,AAN-83430,0eb9080f-82db-54f0-879b-f267b0ca2cb7,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-16k-Prompt Tokens,398.445,0.020555,8.190036975,0.020555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-16k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/29/2023,Azure OpenAI - GPT4-Turbo-128K Input Tokens,AAP-43182,270bc4f8-1220-5c3f-88a4-6f55734ac7a8,Compute,Cognitive Services,Azure OpenAI,,GPT4-Turbo-128K Input Tokens,421.245,0.06852,28.8637074,0.06852,CNY,southindia,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model-SI,eebbk-GPT-model-SI,,,,"""deployment"": ""gpt-4-003""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-Turbo-128K Input,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/29/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,82.47399999999999,0.20555,16.9525307,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt4_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/29/2023,Azure OpenAI - GPT-35-turbo-4k-Prompt Tokens,AAN-83432,b4faf8db-09f1-548c-8545-a574f3b55190,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Prompt Tokens,198.66,0.010277,2.04162882,0.010277,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/29/2023,Azure OpenAI - GPT-3.5-turbo Tokens,AAN-79984,e432b4c4-a871-5d8a-a8e3-5c76b48bfc4e,Compute,Cognitive Services,Azure OpenAI,,GPT-3.5-turbo Tokens,1.819,0.013703,0.024925757,0.013703,CNY,SouthCentralUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/test-watch-llq,test-watch-llq,,,,"""deployment"": ""gpt-35-turbo-mode""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-3.5-turbo,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/29/2023,Azure OpenAI - GPT-35-turbo-4k-Prompt Tokens,AAN-83432,b4faf8db-09f1-548c-8545-a574f3b55190,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Prompt Tokens,27.28,0.010277,0.28035656,0.010277,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT35-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/30/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,779.9850000000001,0.20555,160.32591675,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat-4""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/30/2023,Azure OpenAI - GPT-35-turbo-4k-Prompt Tokens,AAN-83432,b4faf8db-09f1-548c-8545-a574f3b55190,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Prompt Tokens,296.66900000000004,0.010277,3.048867313,0.010277,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/30/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,1.11,0.4111,0.456321,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT4-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/30/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,97.79200000000002,0.4111,40.2022912,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat-4""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/30/2023,Azure OpenAI - Embeddings-Ada Tokens,AAN-14383,4fb07cda-46df-5f0e-833f-ccd8f80aa547,Compute,Cognitive Services,Azure OpenAI,,Embeddings-Ada Tokens,0.511,0.000685,0.000350035,0.000685,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""embedding""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,Embeddings-Ada,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/11/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,12.747,0.4111,5.2402917,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt4_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/11/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,12.352,0.20555,2.5389536,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt4_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/11/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,47.459999999999994,0.013703,0.65034438,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/11/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,9.386999999999999,0.013703,0.128630061,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT35-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/11/2023,Azure OpenAI - GPT-35-turbo-16k-Completion Tokens,AAN-83433,226a97e8-c538-5e95-932a-359e9a0f3ad1,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-16k-Completion Tokens,10.423000000000002,0.027407,0.285663161,0.027407,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-16k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,dbee547b-f6ea-4ca4-bf7a-5be498568fd4,openai-研发保障,11/21/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,2.783,0.20555,0.57204565,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/dbee547b-f6ea-4ca4-bf7a-5be498568fd4/resourceGroups/GPT-support/providers/Microsoft.CognitiveServices/accounts/GPT-support-model,GPT-support-model,,,,"""deployment"": ""gpt-4""",,Unassigned,,1K,GPT-support,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/10/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,22.818999999999996,0.013703,0.312688757,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT35-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/10/2023,Azure OpenAI - Image-DALL-E Images - Preview,AAN-06952,e5c4d599-01cb-52f3-8421-b4ecffd03480,Compute,Cognitive Services,Azure OpenAI,,Image-DALL-E Images,0.01,13.703,0.13703,13.703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,,,Unassigned,,100,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,Image-DALL-E,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/10/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,7976.201999999999,0.20555,1639.5083211,0.20555,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model-fc,eebbk-GPT-model-fc,,,,"""deployment"": ""gpt4-002""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/10/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,662.539,0.4111,272.3697829,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat-4""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/10/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,2644.268,0.20555,543.5292874,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat-4""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/17/2023,Azure OpenAI - GPT-35-turbo-4k-Prompt Tokens,AAN-83432,b4faf8db-09f1-548c-8545-a574f3b55190,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Prompt Tokens,30.915,0.010277,0.317713455,0.010277,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT35-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/17/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,32.389,0.20555,6.65755895,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT4-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/17/2023,Azure OpenAI - Embeddings-Ada Tokens,AAN-14383,4fb07cda-46df-5f0e-833f-ccd8f80aa547,Compute,Cognitive Services,Azure OpenAI,,Embeddings-Ada Tokens,0.013,0.000685,0.000008905,0.000685,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""embedding""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,Embeddings-Ada,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/17/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,13.051,0.4111,5.3652661,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT4-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
